,Unnamed: 0,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown
3590,3590,2018-02-13,2,1,Combat,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1
3591,3591,2018-02-13,3,1,Conditioning,60.0,7.0,420.0,840.0,681.4,399.86,1.7,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3592,3592,2018-02-13,3,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3593,3593,2018-02-13,4,1,Conditioning,60.0,5.0,300.0,660.0,390.0,281.43,1.39,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3594,3594,2018-02-13,4,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3595,3595,2018-02-13,5,1,Conditioning,60.0,8.0,480.0,960.0,289.3,249.36,1.16,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3596,3596,2018-02-13,5,1,Conditioning,60.0,8.0,480.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3597,3597,2018-02-13,6,1,Skills,70.0,8.0,560.0,1120.0,724.3,410.54,1.76,8.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
3598,3598,2018-02-13,6,1,Skills,70.0,8.0,560.0,0.0,0.0,0.0,0.0,8.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
3599,3599,2018-02-13,7,1,Conditioning,60.0,7.0,420.0,840.0,445.7,287.14,1.55,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
3600,3600,2018-02-13,7,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
3601,3601,2018-02-13,8,1,Skills,60.0,7.0,420.0,945.0,606.4,368.89,1.64,0.0,0.0,Somewhat,0,0,1,0,0,0,0,0,0,0,1,0
3602,3602,2018-02-13,8,1,Conditioning,5.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Somewhat,0,0,0,1,0,0,0,0,0,0,1,0
3603,3603,2018-02-13,8,1,Skills,60.0,8.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,Somewhat,0,0,1,0,0,0,0,0,0,0,1,0
3604,3604,2018-02-13,9,1,Strength,45.0,5.0,225.0,765.0,468.6,288.75,1.62,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3605,3605,2018-02-13,9,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
3606,3606,2018-02-13,10,1,Conditioning,25.0,5.0,125.0,545.0,448.6,277.14,1.62,9.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
3607,3607,2018-02-13,10,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
3608,3608,2018-02-13,11,1,Conditioning,60.0,9.0,540.0,1020.0,429.3,326.54,1.31,9.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3609,3609,2018-02-13,11,1,Conditioning,60.0,8.0,480.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3610,3610,2018-02-13,12,1,Conditioning,60.0,5.0,300.0,600.0,383.6,164.46,2.33,6.0,6.0,,0,0,0,1,0,0,0,0,0,0,0,1
3611,3611,2018-02-13,12,1,Conditioning,60.0,5.0,300.0,0.0,0.0,0.0,0.0,6.0,6.0,,0,0,0,1,0,0,0,0,0,0,0,1
3612,3612,2018-02-13,13,1,Skills,60.0,3.0,180.0,720.0,416.4,272.61,1.53,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
3613,3613,2018-02-13,13,1,Conditioning,30.0,9.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0
3614,3614,2018-02-13,14,1,Conditioning,45.0,6.0,270.0,570.0,377.1,244.82,1.54,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3615,3615,2018-02-13,14,1,Conditioning,60.0,5.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3616,3616,2018-02-13,15,1,Conditioning,20.0,6.0,120.0,860.0,421.4,145.36,2.9,7.0,7.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3617,3617,2018-02-13,15,1,Skills,40.0,5.0,200.0,0.0,0.0,0.0,0.0,7.0,7.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3618,3618,2018-02-13,15,1,Skills,90.0,6.0,540.0,0.0,0.0,0.0,0.0,7.0,7.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3619,3619,2018-02-13,16,1,Skills,45.0,8.0,360.0,720.0,327.9,442.89,0.74,8.0,5.0,,0,0,1,0,0,0,0,0,0,0,0,1
3620,3620,2018-02-13,16,1,Skills,40.0,6.0,240.0,0.0,0.0,0.0,0.0,8.0,5.0,,0,0,1,0,0,0,0,0,0,0,0,1
3621,3621,2018-02-13,16,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,8.0,5.0,,1,0,0,0,0,0,0,0,0,0,0,1
3622,3622,2018-02-13,17,1,Conditioning,60.0,8.0,480.0,1020.0,421.4,276.64,1.52,0.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
3623,3623,2018-02-13,17,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
3624,3624,2018-02-12,1,1,Speed,45.0,3.0,135.0,1155.0,330.0,453.11,0.73,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3625,3625,2018-02-12,1,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3626,3626,2018-02-12,1,1,Strength,150.0,5.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3627,3627,2018-02-12,3,1,Speed,60.0,5.0,300.0,1320.0,612.9,369.86,1.66,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3628,3628,2018-02-12,3,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3629,3629,2018-02-12,3,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3630,3630,2018-02-12,4,1,Speed,60.0,4.0,240.0,795.0,439.3,286.25,1.53,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3631,3631,2018-02-12,4,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3632,3632,2018-02-12,4,1,Strength,75.0,5.0,375.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3633,3633,2018-02-12,6,1,Speed,45.0,5.0,225.0,1155.0,594.3,382.32,1.55,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3634,3634,2018-02-12,6,1,Skills,80.0,3.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3635,3635,2018-02-12,6,1,Strength,80.0,6.0,480.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3636,3636,2018-02-12,6,1,Combat,35.0,6.0,210.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1
3637,3637,2018-02-12,7,1,Speed,45.0,5.0,225.0,1365.0,355.7,257.14,1.38,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3638,3638,2018-02-12,7,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3639,3639,2018-02-12,7,1,Strength,90.0,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3640,3640,2018-02-12,7,1,Combat,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1
3641,3641,2018-02-12,8,1,Speed,50.0,4.0,200.0,1050.0,502.9,335.14,1.5,0.0,0.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3642,3642,2018-02-12,8,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3643,3643,2018-02-12,8,1,Strength,80.0,8.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3644,3644,2018-02-12,8,1,Combat,30.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,0,1,0,0,0,1,0,0
3645,3645,2018-02-12,9,1,Speed,45.0,3.0,135.0,735.0,359.3,261.43,1.37,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3646,3646,2018-02-12,9,1,Strength,100.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3647,3647,2018-02-12,9,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
3648,3648,2018-02-12,10,1,Speed,30.0,3.0,90.0,810.0,405.0,257.68,1.57,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
3649,3649,2018-02-12,10,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
3650,3650,2018-02-12,10,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
3651,3651,2018-02-12,11,1,Speed,60.0,5.0,300.0,1125.0,336.4,290.11,1.16,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3652,3652,2018-02-12,11,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3653,3653,2018-02-12,11,1,Strength,60.0,7.0,420.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3654,3654,2018-02-12,11,1,Combat,30.0,6.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,0,1,0,0,0,1,0,0
3655,3655,2018-02-12,12,1,Speed,45.0,3.0,135.0,600.0,297.9,143.04,2.08,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3656,3656,2018-02-12,12,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3657,3657,2018-02-12,12,1,Strength,45.0,3.0,135.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3658,3658,2018-02-12,12,1,Combat,20.0,3.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1
3659,3659,2018-02-12,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,401.4,246.89,1.63,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
3660,3660,2018-02-12,13,1,Mobility/Recovery,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
3661,3661,2018-02-12,13,0,,0.0,0.0,0.0,0.0,401.4,246.89,1.63,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3662,3662,2018-02-12,14,1,Speed,45.0,5.0,225.0,945.0,295.7,224.46,1.32,8.0,7.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3663,3663,2018-02-12,14,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,7.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3664,3664,2018-02-12,14,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,7.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3665,3665,2018-02-12,15,1,Speed,50.0,3.0,150.0,940.0,298.6,114.64,2.6,9.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3666,3666,2018-02-12,15,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3667,3667,2018-02-12,15,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3668,3668,2018-02-12,15,1,Combat,40.0,4.0,160.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,0,0,1,0,0,0,1,0,0
3669,3669,2018-02-12,16,1,Speed,35.0,3.0,105.0,790.0,270.7,434.32,0.62,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3670,3670,2018-02-12,16,1,Skills,50.0,2.0,100.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3671,3671,2018-02-12,16,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3672,3672,2018-02-12,16,1,Combat,45.0,5.0,225.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1
3673,3673,2018-02-11,2,0,,0.0,0.0,0.0,0.0,726.4,245.18,2.96,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3674,3674,2018-02-11,2,0,,0.0,0.0,0.0,0.0,726.4,245.18,2.96,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3675,3675,2018-02-11,3,0,,0.0,0.0,0.0,0.0,520.7,322.71,1.61,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3676,3676,2018-02-11,6,0,,0.0,0.0,0.0,0.0,557.9,363.21,1.54,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3677,3677,2018-02-11,7,0,,0.0,0.0,0.0,0.0,289.3,208.39,1.39,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3678,3678,2018-02-11,8,0,,0.0,0.0,0.0,0.0,474.3,297.64,1.59,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0
3679,3679,2018-02-11,9,0,,0.0,0.0,0.0,0.0,331.4,235.18,1.41,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3680,3680,2018-02-11,10,0,,0.0,0.0,0.0,0.0,417.9,228.75,1.83,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3681,3681,2018-02-11,11,0,,0.0,0.0,0.0,0.0,325.7,249.93,1.3,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3682,3682,2018-02-11,12,0,,0.0,0.0,0.0,0.0,212.1,121.61,1.74,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3683,3683,2018-02-11,15,0,,0.0,0.0,0.0,0.0,164.3,81.07,2.03,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3684,3684,2018-02-11,16,0,,0.0,0.0,0.0,0.0,256.4,427.0,0.6,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3685,3685,2018-02-11,17,0,,0.0,0.0,0.0,0.0,605.0,240.21,2.52,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3686,3686,2018-02-10,1,0,,0.0,0.0,0.0,0.0,485.7,487.39,1.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3687,3687,2018-02-10,3,0,,0.0,0.0,0.0,0.0,520.7,357.0,1.46,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3688,3688,2018-02-10,6,0,,0.0,0.0,0.0,0.0,674.3,391.61,1.72,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3689,3689,2018-02-10,7,0,,0.0,0.0,0.0,0.0,385.7,235.71,1.64,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3690,3690,2018-02-10,8,0,,0.0,0.0,0.0,0.0,573.6,320.5,1.79,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3691,3691,2018-02-10,9,0,,0.0,0.0,0.0,0.0,396.4,235.18,1.69,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3692,3692,2018-02-10,10,0,,0.0,0.0,0.0,0.0,503.6,248.04,2.03,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3693,3693,2018-02-10,11,0,,0.0,0.0,0.0,0.0,325.7,282.07,1.15,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3694,3694,2018-02-10,12,0,,0.0,0.0,0.0,0.0,276.4,121.61,2.27,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3695,3695,2018-02-10,13,0,,0.0,0.0,0.0,0.0,312.1,226.89,1.38,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3696,3696,2018-02-10,15,0,,0.0,0.0,0.0,0.0,280.0,81.07,3.45,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
3697,3697,2018-02-10,16,0,,0.0,0.0,0.0,0.0,380.7,462.89,0.82,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
3698,3698,2018-02-09,2,1,Speed,45.0,5.0,225.0,1245.0,726.4,258.75,2.81,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3699,3699,2018-02-09,2,1,Conditioning,60.0,8.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
3700,3700,2018-02-09,2,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3701,3701,2018-02-09,2,1,Speed,45.0,4.0,180.0,990.0,548.6,214.29,2.56,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3702,3702,2018-02-09,2,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3703,3703,2018-02-09,2,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3704,3704,2018-02-09,2,1,Combat,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1
3705,3705,2018-02-09,3,1,Speed,60.0,6.0,360.0,1395.0,563.6,357.0,1.58,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3706,3706,2018-02-09,3,1,Conditioning,45.0,7.0,315.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
3707,3707,2018-02-09,3,1,Strength,90.0,8.0,720.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3708,3708,2018-02-09,4,1,Speed,60.0,4.0,240.0,1260.0,590.0,284.64,2.07,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3709,3709,2018-02-09,4,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3710,3710,2018-02-09,4,1,Strength,100.0,6.0,600.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3711,3711,2018-02-09,6,1,Speed,45.0,4.0,180.0,1950.0,674.3,391.61,1.72,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3712,3712,2018-02-09,6,1,Skills,90.0,9.0,810.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3713,3713,2018-02-09,6,1,Strength,120.0,8.0,960.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3714,3714,2018-02-09,8,1,Speed,45.0,4.0,180.0,1530.0,573.6,320.5,1.79,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3715,3715,2018-02-09,8,1,Skills,90.0,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3716,3716,2018-02-09,8,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3717,3717,2018-02-09,9,1,Conditioning,40.0,6.0,240.0,1320.0,396.4,235.18,1.69,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
3718,3718,2018-02-09,9,1,Strength,120.0,7.0,840.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3719,3719,2018-02-09,9,1,Skills,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3720,3720,2018-02-09,10,1,Speed,45.0,4.0,180.0,1050.0,503.6,248.04,2.03,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
3721,3721,2018-02-09,10,1,Skills,60.0,7.0,420.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
3722,3722,2018-02-09,10,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
3723,3723,2018-02-09,12,1,Speed,45.0,3.0,135.0,885.0,276.4,121.61,2.27,6.0,6.0,,0,0,0,0,0,0,1,0,0,0,0,1
3724,3724,2018-02-09,12,1,Conditioning,90.0,5.0,450.0,0.0,0.0,0.0,0.0,6.0,6.0,,0,0,0,1,0,0,0,0,0,0,0,1
3725,3725,2018-02-09,12,1,Strength,75.0,4.0,300.0,0.0,0.0,0.0,0.0,6.0,6.0,,0,0,0,0,1,0,0,0,0,0,0,1
3726,3726,2018-02-09,13,1,Speed,50.0,4.0,200.0,1190.0,482.1,269.39,1.79,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0
3727,3727,2018-02-09,13,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0
3728,3728,2018-02-09,13,1,Skills,30.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
3729,3729,2018-02-09,13,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0
3730,3730,2018-02-09,16,1,Speed,40.0,3.0,120.0,1175.0,548.6,504.86,1.09,8.0,8.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0
3731,3731,2018-02-09,16,1,Skills,65.0,6.0,390.0,0.0,0.0,0.0,0.0,8.0,8.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
3732,3732,2018-02-09,16,1,Strength,95.0,7.0,665.0,0.0,0.0,0.0,0.0,8.0,8.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0
3733,3733,2018-02-09,17,1,Conditioning,50.0,8.0,400.0,940.0,605.0,246.64,2.45,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
3734,3734,2018-02-09,17,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3735,3735,2018-02-08,1,1,Speed,45.0,3.0,135.0,1155.0,485.7,487.39,1.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3736,3736,2018-02-08,1,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3737,3737,2018-02-08,1,1,Strength,150.0,5.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
3738,3738,2018-02-08,3,1,Speed,60.0,5.0,300.0,1215.0,364.3,307.18,1.19,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
3739,3739,2018-02-08,3,1,Skills,75.0,5.0,375.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
3740,3740,2018-02-08,3,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
3741,3741,2018-02-08,4,1,Speed,45.0,3.0,135.0,810.0,410.0,239.64,1.71,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3742,3742,2018-02-08,4,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3743,3743,2018-02-08,4,1,Strength,75.0,5.0,375.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3744,3744,2018-02-08,5,1,Skills,60.0,4.0,240.0,1065.0,436.0,246.32,1.77,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
3745,3745,2018-02-08,5,1,Strength,165.0,5.0,825.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
3746,3746,2018-02-08,6,1,Speed,45.0,4.0,180.0,845.0,395.7,321.96,1.23,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
3747,3747,2018-02-08,6,1,Skills,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
3748,3748,2018-02-08,6,1,Strength,45.0,3.0,135.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
3749,3749,2018-02-08,6,1,Combat,20.0,4.0,80.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1
3750,3750,2018-02-08,7,1,Speed,45.0,5.0,225.0,915.0,411.4,235.71,1.75,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
3751,3751,2018-02-08,7,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
3752,3752,2018-02-08,7,1,Strength,45.0,6.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
