,Unnamed: 0,Unnamed: 0.1,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown,TimeSinceAugFirst
5019,5019,5019,2017-12-20,13,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,141
5020,5020,5020,2017-12-20,13,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1,141
5021,5021,5021,2017-12-20,14,1,Skills,60.0,5.0,300.0,915.0,400.7,287.14,1.4,9.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,141
5022,5022,5022,2017-12-20,14,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,141
5023,5023,5023,2017-12-20,14,1,Conditioning,45.0,7.0,315.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,141
5024,5024,5024,2017-12-20,15,1,Skills,60.0,3.0,180.0,600.0,85.7,160.71,0.53,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,141
5025,5025,5025,2017-12-20,15,1,Strength,60.0,3.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,141
5026,5026,5026,2017-12-20,15,1,Conditioning,20.0,4.0,80.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,141
5027,5027,5027,2017-12-20,15,1,Combat,20.0,8.0,160.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,0,1,0,0,0,1,0,0,141
5028,5028,5028,2017-12-20,16,1,Skills,60.0,4.0,240.0,1005.0,486.6,564.25,0.86,8.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,141
5029,5029,5029,2017-12-20,16,1,Strength,120.0,3.0,360.0,0.0,0.0,0.0,0.0,8.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,141
5030,5030,5030,2017-12-20,16,1,Conditioning,45.0,9.0,405.0,0.0,0.0,0.0,0.0,8.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,141
5031,5031,5031,2017-12-20,17,1,Skills,60.0,3.0,180.0,485.0,240.7,265.07,0.91,8.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,141
5032,5032,5032,2017-12-20,17,1,Strength,10.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,141
5033,5033,5033,2017-12-20,17,1,Conditioning,30.0,1.0,300.0,0.0,0.0,0.0,0.0,8.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,141
5034,5034,5034,2017-12-20,17,0,,0.0,0.0,0.0,0.0,171.4,247.75,0.69,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,141
5035,5035,5035,2017-12-19,1,1,Conditioning,60.0,5.0,300.0,900.0,349.3,440.0,0.79,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,140
5036,5036,5036,2017-12-19,1,1,Strength,120.0,5.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,140
5037,5037,5037,2017-12-19,2,0,,0.0,0.0,0.0,0.0,241.4,260.57,0.93,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,140
5038,5038,5038,2017-12-19,3,0,,0.0,0.0,0.0,0.0,512.1,417.32,1.23,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,140
5039,5039,5039,2017-12-19,5,1,Strength,120.0,5.0,600.0,600.0,243.7,232.71,1.05,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,140
5040,5040,5040,2017-12-19,7,0,,0.0,0.0,0.0,0.0,468.6,337.46,1.39,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,140
5041,5041,5041,2017-12-19,8,0,,0.0,0.0,0.0,0.0,462.9,368.86,1.25,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,140
5042,5042,5042,2017-12-19,9,1,Conditioning,45.0,5.0,225.0,225.0,527.9,312.46,1.69,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,140
5043,5043,5043,2017-12-19,9,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,140
5044,5044,5044,2017-12-19,10,0,,0.0,0.0,0.0,0.0,508.6,321.96,1.58,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,140
5045,5045,5045,2017-12-19,11,0,,0.0,0.0,0.0,0.0,529.7,426.64,1.24,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,140
5046,5046,5046,2017-12-19,12,0,,0.0,0.0,0.0,0.0,182.1,176.61,1.03,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,140
5047,5047,5047,2017-12-19,13,0,,0.0,0.0,0.0,0.0,507.9,378.29,1.34,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,140
5048,5048,5048,2017-12-19,15,0,,0.0,0.0,0.0,0.0,127.1,155.0,0.82,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,140
5049,5049,5049,2017-12-19,16,0,,0.0,0.0,0.0,0.0,573.0,528.36,1.08,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,140
5050,5050,5050,2017-12-18,2,1,Speed,30.0,3.0,90.0,750.0,400.0,269.14,1.49,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5051,5051,5051,2017-12-18,2,1,Skills,70.0,3.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5052,5052,5052,2017-12-18,2,1,Combat,20.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1,139
5053,5053,5053,2017-12-18,2,1,Strength,70.0,5.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5054,5054,5054,2017-12-18,3,1,Speed,45.0,5.0,225.0,1215.0,563.6,426.96,1.32,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,139
5055,5055,5055,2017-12-18,3,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,139
5056,5056,5056,2017-12-18,3,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,139
5057,5057,5057,2017-12-18,4,1,Speed,45.0,3.0,135.0,765.0,306.4,262.57,1.17,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5058,5058,5058,2017-12-18,4,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5059,5059,5059,2017-12-18,4,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5060,5060,5060,2017-12-18,5,1,Conditioning,40.0,5.0,200.0,1028.0,158.0,211.29,0.75,0.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,139
5061,5061,5061,2017-12-18,5,1,Skills,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5062,5062,5062,2017-12-18,5,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,0.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5063,5063,5063,2017-12-18,5,1,Speed,26.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5064,5064,5064,2017-12-18,6,1,Speed,40.0,3.0,120.0,910.0,506.4,334.5,1.51,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5065,5065,5065,2017-12-18,6,1,Skills,80.0,3.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5066,5066,5066,2017-12-18,6,1,Strength,110.0,5.0,550.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5067,5067,5067,2017-12-18,7,1,Speed,30.0,4.0,120.0,945.0,509.3,352.46,1.44,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5068,5068,5068,2017-12-18,7,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5069,5069,5069,2017-12-18,7,1,Strength,100.0,6.0,600.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5070,5070,5070,2017-12-18,8,1,Speed,60.0,3.0,180.0,990.0,492.9,368.86,1.34,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5071,5071,5071,2017-12-18,8,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5072,5072,5072,2017-12-18,8,1,Strength,105.0,6.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5073,5073,5073,2017-12-18,9,1,Speed,45.0,3.0,135.0,1250.0,568.6,313.0,1.82,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5074,5074,5074,2017-12-18,9,1,Strength,155.0,7.0,1085.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5075,5075,5075,2017-12-18,9,1,Skills,30.0,1.0,30.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5076,5076,5076,2017-12-18,10,1,Speed,45.0,5.0,225.0,1005.0,545.0,334.82,1.63,9.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5077,5077,5077,2017-12-18,10,1,Skills,75.0,2.0,150.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5078,5078,5078,2017-12-18,10,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5079,5079,5079,2017-12-18,11,1,Speed,60.0,4.0,240.0,1280.0,579.0,434.5,1.33,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5080,5080,5080,2017-12-18,11,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5081,5081,5081,2017-12-18,11,1,Strength,70.0,8.0,560.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5082,5082,5082,2017-12-18,11,1,Combat,30.0,7.0,210.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1,139
5083,5083,5083,2017-12-18,12,1,Speed,30.0,2.0,60.0,600.0,203.6,185.18,1.1,4.0,4.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5084,5084,5084,2017-12-18,12,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,4.0,4.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5085,5085,5085,2017-12-18,12,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,4.0,4.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5086,5086,5086,2017-12-18,13,1,Speed,30.0,4.0,120.0,990.0,533.6,395.25,1.35,9.0,10.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5087,5087,5087,2017-12-18,13,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,9.0,10.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5088,5088,5088,2017-12-18,13,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,9.0,10.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5089,5089,5089,2017-12-18,13,1,Combat,30.0,5.0,150.0,0.0,0.0,0.0,0.0,9.0,10.0,,0,0,0,0,0,1,0,0,0,0,0,1,139
5090,5090,5090,2017-12-18,14,1,Speed,30.0,3.0,90.0,810.0,402.9,263.21,1.53,9.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5091,5091,5091,2017-12-18,14,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5092,5092,5092,2017-12-18,14,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,9.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5093,5093,5093,2017-12-18,16,1,Speed,35.0,2.0,70.0,1045.0,613.7,528.36,1.16,4.0,6.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5094,5094,5094,2017-12-18,16,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,4.0,6.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5095,5095,5095,2017-12-18,16,1,Strength,120.0,7.0,840.0,0.0,0.0,0.0,0.0,4.0,6.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5096,5096,5096,2017-12-18,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,6.0,,1,0,0,0,0,0,0,0,0,0,0,1,139
5097,5097,5097,2017-12-18,17,1,Speed,30.0,2.0,60.0,330.0,265.7,248.82,1.07,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,139
5098,5098,5098,2017-12-18,17,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,139
5099,5099,5099,2017-12-18,17,1,Strength,50.0,3.0,150.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,139
5100,5100,5100,2017-12-18,17,0,,0.0,0.0,0.0,0.0,218.6,237.04,0.92,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,139
5101,5101,5101,2017-12-17,1,0,,0.0,0.0,0.0,0.0,362.9,425.0,0.85,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,138
5102,5102,5102,2017-12-17,2,0,,0.0,0.0,0.0,0.0,292.9,259.5,1.13,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,138
5103,5103,5103,2017-12-17,3,0,,0.0,0.0,0.0,0.0,495.0,398.04,1.24,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,138
5104,5104,5104,2017-12-17,5,0,,0.0,0.0,0.0,0.0,11.1,183.14,0.06,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,138
5105,5105,5105,2017-12-17,7,0,,0.0,0.0,0.0,0.0,404.3,342.82,1.18,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,138
5106,5106,5106,2017-12-17,8,0,,0.0,0.0,0.0,0.0,332.1,302.96,1.1,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0,138
5107,5107,5107,2017-12-17,9,0,,0.0,0.0,0.0,0.0,432.9,281.21,1.54,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,138
5108,5108,5108,2017-12-17,10,0,,0.0,0.0,0.0,0.0,538.6,315.0,1.71,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,138
5109,5109,5109,2017-12-17,11,0,,0.0,0.0,0.0,0.0,556.9,402.18,1.38,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,138
5110,5110,5110,2017-12-17,12,0,,0.0,0.0,0.0,0.0,117.9,163.75,0.72,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,138
5111,5111,5111,2017-12-17,13,1,Mobility/Recovery,40.0,0.0,0.0,0.0,537.9,378.11,1.42,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,138
5112,5112,5112,2017-12-17,16,0,,0.0,0.0,0.0,0.0,367.6,467.21,0.79,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0,138
5113,5113,5113,2017-12-16,1,0,,0.0,0.0,0.0,0.0,314.3,419.64,0.75,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5114,5114,5114,2017-12-16,2,0,,0.0,0.0,0.0,0.0,423.6,284.14,1.49,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5115,5115,5115,2017-12-16,3,0,,0.0,0.0,0.0,0.0,642.9,424.82,1.51,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,137
5116,5116,5116,2017-12-16,5,0,,0.0,0.0,0.0,0.0,105.4,183.14,0.58,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5117,5117,5117,2017-12-16,6,0,,0.0,0.0,0.0,0.0,607.9,345.21,1.76,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5118,5118,5118,2017-12-16,7,0,,0.0,0.0,0.0,0.0,547.1,372.11,1.47,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,137
5119,5119,5119,2017-12-16,8,0,,0.0,0.0,0.0,0.0,653.6,374.75,1.74,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5120,5120,5120,2017-12-16,9,0,,0.0,0.0,0.0,0.0,555.0,295.14,1.88,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5121,5121,5121,2017-12-16,10,0,,0.0,0.0,0.0,0.0,662.9,335.54,1.98,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5122,5122,5122,2017-12-16,11,0,,0.0,0.0,0.0,0.0,687.6,412.89,1.67,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,137
5123,5123,5123,2017-12-16,12,0,,0.0,0.0,0.0,0.0,214.3,183.04,1.17,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5124,5124,5124,2017-12-16,13,0,,0.0,0.0,0.0,0.0,683.6,409.18,1.67,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,137
5125,5125,5125,2017-12-16,16,0,,0.0,0.0,0.0,0.0,506.9,514.36,0.99,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5126,5126,5126,2017-12-16,17,0,,0.0,0.0,0.0,0.0,418.6,267.04,1.57,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,137
5127,5127,5127,2017-12-15,1,1,Conditioning,60.0,4.0,240.0,870.0,438.6,450.71,0.97,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,136
5128,5128,5128,2017-12-15,1,1,Skills,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5129,5129,5129,2017-12-15,1,1,Strength,120.0,5.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5130,5130,5130,2017-12-15,3,1,Speed,45.0,5.0,225.0,1275.0,642.9,424.82,1.51,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,136
5131,5131,5131,2017-12-15,3,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,136
5132,5132,5132,2017-12-15,3,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,136
5133,5133,5133,2017-12-15,4,1,Speed,45.0,4.0,180.0,1260.0,403.6,262.04,1.54,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5134,5134,5134,2017-12-15,4,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1,136
5135,5135,5135,2017-12-15,4,1,Strength,110.0,6.0,660.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5136,5136,5136,2017-12-15,5,1,Speed,26.0,3.0,78.0,78.0,105.4,183.14,0.58,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5137,5137,5137,2017-12-15,6,1,Speed,40.0,4.0,160.0,1640.0,607.9,345.21,1.76,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5138,5138,5138,2017-12-15,6,1,Skills,70.0,7.0,490.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5139,5139,5139,2017-12-15,6,1,Strength,110.0,9.0,990.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5140,5140,5140,2017-12-15,7,1,Speed,30.0,3.0,90.0,1495.0,547.1,372.11,1.47,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5141,5141,5141,2017-12-15,7,1,Skills,75.0,7.0,525.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5142,5142,5142,2017-12-15,7,1,Strength,110.0,8.0,880.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5143,5143,5143,2017-12-15,8,1,Speed,45.0,4.0,180.0,1485.0,653.6,374.75,1.74,5.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5144,5144,5144,2017-12-15,8,1,Skills,75.0,9.0,675.0,0.0,0.0,0.0,0.0,5.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5145,5145,5145,2017-12-15,8,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,5.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5146,5146,5146,2017-12-15,9,1,Conditioning,45.0,7.0,315.0,1215.0,555.0,295.14,1.88,7.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1,136
5147,5147,5147,2017-12-15,9,1,Strength,120.0,7.0,840.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5148,5148,5148,2017-12-15,9,1,Skills,30.0,2.0,60.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5149,5149,5149,2017-12-15,10,1,Speed,40.0,5.0,200.0,1340.0,662.9,335.54,1.98,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5150,5150,5150,2017-12-15,10,1,Skills,20.0,3.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,136
5151,5151,5151,2017-12-15,10,1,Conditioning,45.0,8.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,136
5152,5152,5152,2017-12-15,10,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5153,5153,5153,2017-12-15,11,1,Speed,45.0,5.0,225.0,1280.0,687.6,412.89,1.67,9.0,10.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,136
5154,5154,5154,2017-12-15,11,1,Skills,25.0,3.0,75.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,136
5155,5155,5155,2017-12-15,11,1,Conditioning,50.0,7.0,350.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,136
5156,5156,5156,2017-12-15,11,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,136
5157,5157,5157,2017-12-15,13,1,Speed,30.0,4.0,120.0,1590.0,683.6,409.18,1.67,10.0,10.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,136
5158,5158,5158,2017-12-15,13,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,136
5159,5159,5159,2017-12-15,13,1,Strength,120.0,7.0,840.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,136
5160,5160,5160,2017-12-15,13,1,Skills,30.0,3.0,90.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,136
5161,5161,5161,2017-12-15,14,1,Speed,45.0,4.0,180.0,1080.0,428.6,262.86,1.63,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,136
5162,5162,5162,2017-12-15,14,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,136
5163,5163,5163,2017-12-15,14,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,136
5164,5164,5164,2017-12-15,16,1,Speed,45.0,3.0,135.0,1356.0,700.6,562.79,1.24,6.0,10.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,136
5165,5165,5165,2017-12-15,16,1,Skills,15.0,2.0,30.0,0.0,0.0,0.0,0.0,6.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,136
5166,5166,5166,2017-12-15,16,1,Conditioning,44.0,9.0,396.0,0.0,0.0,0.0,0.0,6.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,136
5167,5167,5167,2017-12-15,16,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,6.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,136
5168,5168,5168,2017-12-15,16,1,Mobility/Recovery,75.0,1.0,75.0,0.0,0.0,0.0,0.0,6.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,136
5169,5169,5169,2017-12-15,17,1,Speed,30.0,3.0,90.0,870.0,418.6,267.04,1.57,6.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,136
5170,5170,5170,2017-12-15,17,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,6.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1,136
5171,5171,5171,2017-12-15,17,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,6.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,136
5172,5172,5172,2017-12-14,1,1,Conditioning,60.0,3.0,180.0,675.0,314.3,419.64,0.75,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,135
5173,5173,5173,2017-12-14,1,1,Skills,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,135
